r,g,b,x,y
74,65,32,47,1
56,55,31,48,1
64,60,32,49,1
65,60,26,50,1
91,74,25,51,1
92,76,22,52,1
76,62,24,53,1
75,64,28,54,1
65,60,25,55,1
66,60,28,56,1
61,55,23,57,1
70,61,26,58,1
69,60,25,59,1
73,61,27,60,1
95,77,25,61,1
73,65,30,62,1
80,70,33,63,1
77,67,32,64,1
77,66,27,65,1
73,66,34,66,1
62,61,37,67,1
72,63,31,68,1
60,57,32,69,1
57,56,31,70,1
75,62,29,71,1
70,59,29,72,1
55,51,28,73,1
70,65,36,74,1
72,63,29,75,1
65,61,32,76,1
64,60,33,77,1
71,64,35,78,1
76,69,43,79,1
80,67,37,80,1
125,106,67,81,1
140,122,88,82,1
139,124,97,83,1
130,116,91,84,1
132,117,90,85,1
131,115,81,86,1
136,120,91,87,1
142,126,94,88,1
142,126,96,89,1
143,127,100,90,1
137,123,96,91,1
131,117,93,92,1
124,113,94,93,1
135,123,99,94,1
130,117,92,95,1
135,123,99,96,1
141,129,104,97,1
121,105,74,98,1
78,65,25,99,1
64,64,35,100,1
64,64,38,101,1
75,69,39,102,1
87,77,41,103,1
78,72,35,104,1
71,64,33,105,1
58,60,34,106,1
61,61,28,107,1
71,64,28,108,1
67,61,28,109,1
60,57,25,110,1
60,57,27,111,1
65,62,28,112,1
56,55,28,113,1
63,59,26,114,1
50,54,27,115,1
68,61,33,116,1
55,55,32,117,1
54,55,31,118,1
56,57,29,119,1
51,54,31,120,1
55,60,34,121,1
58,62,33,122,1
60,61,31,123,1
54,57,31,124,1
56,55,31,125,1
60,57,33,126,1
49,51,30,127,1
65,58,30,128,1
77,66,31,129,1
62,58,33,130,1
53,54,28,131,1
70,64,27,132,1
72,65,32,133,1
82,78,43,134,1
70,71,39,135,1
75,73,41,136,1
90,79,42,137,1
92,82,39,138,1
99,87,41,139,1
106,91,42,140,1
99,85,39,141,1
111,92,44,142,1
116,97,45,143,1
83,79,38,144,1
90,83,45,145,1
70,66,43,146,1
86,73,39,0,2
83,70,37,1,2
86,71,32,2,2
91,76,33,3,2
108,80,23,4,2
74,60,25,5,2
80,65,23,6,2
91,71,26,7,2
97,73,24,8,2
99,77,27,9,2
95,77,33,10,2
100,77,27,11,2
89,69,31,12,2
106,78,24,13,2
89,70,30,14,2
100,80,37,15,2
85,66,29,16,2
83,64,28,17,2
72,59,29,18,2
66,57,26,19,2
83,67,30,20,2
84,65,27,21,2
75,63,29,22,2
83,66,28,23,2
83,64,28,24,2
89,67,28,25,2
77,59,27,26,2
81,64,28,27,2
87,73,34,28,2
90,75,35,29,2
83,66,29,30,2
76,63,31,31,2
69,58,33,32,2
66,57,34,33,2
87,71,34,34,2
75,65,36,35,2
69,62,34,36,2
79,73,43,37,2
76,72,39,38,2
64,62,39,39,2
66,60,33,40,2
94,77,36,41,2
84,68,27,42,2
74,64,29,43,2
82,69,31,44,2
84,72,33,45,2
72,65,30,46,2
67,60,28,47,2
72,67,32,48,2
71,67,37,49,2
74,67,33,50,2
88,74,27,51,2
92,72,24,52,2
92,75,28,53,2
80,70,26,54,2
97,79,28,55,2
75,66,26,56,2
69,61,25,57,2
74,64,30,58,2
99,81,34,59,2
80,69,30,60,2
73,64,32,61,2
83,72,35,62,2
78,70,35,63,2
83,72,33,64,2
76,66,30,65,2
77,66,31,66,2
85,70,24,67,2
78,65,30,68,2
74,70,35,69,2
77,66,34,70,2
69,60,30,71,2
92,70,25,72,2
63,57,31,73,2
72,61,30,74,2
81,65,29,75,2
72,65,33,76,2
79,68,35,77,2
76,66,34,78,2
95,78,35,79,2
77,63,35,80,2
131,110,70,81,2
146,128,97,82,2
142,125,95,83,2
137,120,90,84,2
136,120,89,85,2
139,121,85,86,2
142,121,90,87,2
145,128,99,88,2
146,127,96,89,2
144,128,100,90,2
149,132,102,91,2
139,124,97,92,2
133,119,94,93,2
137,123,98,94,2
137,123,99,95,2
141,127,99,96,2
144,129,105,97,2
123,109,76,98,2
96,75,24,99,2
68,66,35,100,2
66,66,40,101,2
82,76,41,102,2
93,82,41,103,2
91,78,35,104,2
65,64,33,105,2
63,61,32,106,2
83,72,32,107,2
85,73,29,108,2
68,64,27,109,2
77,71,31,110,2
87,76,32,111,2
67,66,31,112,2
71,64,29,113,2
79,70,32,114,2
62,58,31,115,2
63,61,32,116,2
70,65,29,117,2
74,67,34,118,2
67,65,35,119,2
70,68,35,120,2
56,58,36,121,2
56,59,34,122,2
69,69,38,123,2
77,71,38,124,2
84,71,32,125,2
100,82,34,126,2
59,60,34,127,2
60,60,31,128,2
63,59,32,129,2
63,59,34,130,2
77,67,32,131,2
69,63,31,132,2
74,65,32,133,2
73,68,35,134,2
69,70,39,135,2
81,78,40,136,2
76,74,42,137,2
98,84,36,138,2
105,88,38,139,2
97,85,41,140,2
116,96,43,141,2
98,83,35,142,2
90,80,37,143,2
93,84,39,144,2
91,83,42,145,2
97,79,37,146,2
98,81,37,0,3
97,80,36,1,3
94,77,35,2,3
82,67,34,3,3
85,68,27,4,3
90,70,27,5,3
81,64,27,6,3
80,68,31,7,3
85,68,25,8,3
99,74,28,9,3
99,73,26,10,3
96,77,31,11,3
77,64,28,12,3
85,65,24,13,3
101,76,29,14,3
104,80,27,15,3
77,62,31,16,3
74,62,31,17,3
67,57,26,18,3
66,58,28,19,3
73,64,33,20,3
83,68,32,21,3
79,69,34,22,3
77,67,31,23,3
76,64,32,24,3
84,67,31,25,3
79,64,33,26,3
70,60,31,27,3
94,78,41,28,3
89,74,36,29,3
83,67,32,30,3
79,64,30,31,3
89,71,32,32,3
100,77,28,33,3
85,68,32,34,3
83,68,35,35,3
77,71,36,36,3
91,79,42,37,3
85,76,44,38,3
77,68,37,39,3
83,69,35,40,3
109,85,34,41,3
84,70,27,42,3
78,67,28,43,3
69,64,29,44,3
89,78,35,45,3
93,80,34,46,3
93,78,31,47,3
92,78,32,48,3
75,68,33,49,3
73,70,36,50,3
87,78,33,51,3
100,84,35,52,3
91,76,36,53,3
79,67,30,54,3
87,73,32,55,3
69,63,31,56,3
79,71,36,57,3
105,88,41,58,3
99,78,27,59,3
92,77,26,60,3
84,71,29,61,3
75,66,34,62,3
102,81,29,63,3
128,94,23,64,3
84,72,32,65,3
77,69,35,66,3
79,71,38,67,3
78,70,40,68,3
80,72,38,69,3
71,62,36,70,3
76,62,37,71,3
69,58,34,72,3
65,56,35,73,3
78,66,38,74,3
74,64,33,75,3
86,71,32,76,3
79,70,37,77,3
88,73,36,78,3
87,70,35,79,3
88,71,31,80,3
134,118,77,81,3
147,130,99,82,3
140,124,93,83,3
144,127,97,84,3
146,128,97,85,3
144,125,90,86,3
147,125,87,87,3
149,129,95,88,3
149,131,98,89,3
146,129,96,90,3
148,132,102,91,3
148,131,109,92,3
140,126,105,93,3
147,132,109,94,3
145,129,106,95,3
149,134,108,96,3
152,136,110,97,3
141,125,88,98,3
79,67,26,99,3
71,69,37,100,3
68,70,43,101,3
78,73,41,102,3
83,78,40,103,3
83,79,36,104,3
88,78,32,105,3
72,69,33,106,3
74,67,34,107,3
83,72,33,108,3
73,70,33,109,3
84,75,34,110,3
78,73,35,111,3
72,68,32,112,3
69,66,36,113,3
65,64,34,114,3
73,68,36,115,3
80,72,31,116,3
83,74,32,117,3
74,70,32,118,3
82,75,37,119,3
76,72,39,120,3
82,75,41,121,3
83,76,39,122,3
72,68,40,123,3
70,69,37,124,3
73,70,37,125,3
69,63,35,126,3
84,72,32,127,3
69,66,38,128,3
65,61,35,129,3
68,61,30,130,3
67,61,31,131,3
62,60,33,132,3
82,75,36,133,3
78,73,37,134,3
78,74,36,135,3
87,81,40,136,3
95,87,41,137,3
102,88,39,138,3
154,118,45,139,3
111,94,41,140,3
90,85,42,141,3
120,99,41,142,3
93,81,38,143,3
102,87,39,144,3
101,87,35,145,3
73,68,35,146,3
79,71,39,0,4
94,78,37,1,4
84,71,33,2,4
81,69,31,3,4
72,59,27,4,4
89,72,28,5,4
87,69,26,6,4
91,71,26,7,4
104,77,28,8,4
108,82,32,9,4
113,87,32,10,4
111,87,30,11,4
84,66,32,12,4
79,66,26,13,4
99,75,20,14,4
87,69,26,15,4
87,69,28,16,4
76,63,26,17,4
81,67,28,18,4
69,59,27,19,4
79,67,30,20,4
106,82,28,21,4
76,65,30,22,4
78,67,34,23,4
93,73,33,24,4
89,74,34,25,4
79,66,32,26,4
87,72,31,27,4
96,74,32,28,4
81,68,36,29,4
88,74,37,30,4
96,75,35,31,4
93,73,25,32,4
99,76,29,33,4
94,71,29,34,4
81,68,33,35,4
80,71,37,36,4
85,77,39,37,4
82,74,41,38,4
79,71,39,39,4
96,78,33,40,4
95,79,35,41,4
98,79,30,42,4
84,72,35,43,4
83,72,35,44,4
105,86,38,45,4
101,86,36,46,4
98,83,36,47,4
97,77,28,48,4
81,70,31,49,4
80,68,29,50,4
106,85,29,51,4
92,79,38,52,4
89,79,37,53,4
87,74,35,54,4
69,63,35,55,4
74,65,31,56,4
98,82,38,57,4
93,80,37,58,4
90,74,25,59,4
91,73,31,60,4
81,69,32,61,4
76,71,34,62,4
100,79,31,63,4
92,77,37,64,4
84,75,37,65,4
82,73,32,66,4
100,86,38,67,4
95,83,43,68,4
54,57,42,69,4
37,38,34,70,4
37,38,36,71,4
34,35,34,72,4
42,37,33,73,4
44,41,37,74,4
68,61,43,75,4
94,81,43,76,4
88,79,43,77,4
78,70,40,78,4
75,67,35,79,4
87,72,29,80,4
151,132,97,81,4
158,138,106,82,4
157,137,108,83,4
150,133,101,84,4
146,130,98,85,4
148,127,94,86,4
153,135,99,87,4
152,135,103,88,4
159,138,106,89,4
149,131,102,90,4
148,131,102,91,4
148,132,105,92,4
151,135,112,93,4
146,133,107,94,4
143,131,107,95,4
151,136,114,96,4
160,144,119,97,4
147,132,96,98,4
72,69,35,99,4
80,71,36,100,4
83,78,40,101,4
94,83,40,102,4
98,85,40,103,4
102,90,40,104,4
89,83,40,105,4
77,75,38,106,4
74,71,36,107,4
79,71,34,108,4
66,64,34,109,4
65,62,32,110,4
74,72,35,111,4
68,67,32,112,4
66,62,37,113,4
74,68,33,114,4
85,72,35,115,4
79,74,34,116,4
83,78,40,117,4
81,77,40,118,4
74,72,37,119,4
65,67,38,120,4
74,71,33,121,4
79,73,39,122,4
70,68,36,123,4
82,76,34,124,4
76,70,36,125,4
78,77,45,126,4
84,74,36,127,4
72,70,36,128,4
74,68,33,129,4
83,70,32,130,4
81,73,40,131,4
78,72,36,132,4
68,65,34,133,4
68,66,35,134,4
76,73,34,135,4
90,80,39,136,4
98,86,40,137,4
99,87,39,138,4
109,91,38,139,4
87,80,40,140,4
93,88,47,141,4
104,89,37,142,4
104,91,40,143,4
86,80,37,144,4
100,85,34,145,4
88,76,34,146,4
85,74,41,0,5
107,88,38,1,5
76,67,32,2,5
76,65,30,3,5
89,68,24,4,5
80,64,29,5,5
68,60,32,6,5
71,60,29,7,5
94,74,30,8,5
99,81,38,9,5
103,80,28,10,5
107,85,29,11,5
93,72,29,12,5
75,60,27,13,5
86,67,30,14,5
96,76,27,15,5
86,68,26,16,5
86,69,27,17,5
108,79,30,18,5
79,63,25,19,5
86,69,26,20,5
89,70,27,21,5
78,66,29,22,5
77,65,32,23,5
90,72,30,24,5
90,70,31,25,5
95,79,34,26,5
87,72,35,27,5
83,69,36,28,5
90,73,34,29,5
85,72,38,30,5
89,74,36,31,5
102,83,39,32,5
91,71,30,33,5
88,68,32,34,5
94,78,36,35,5
85,73,36,36,5
86,76,38,37,5
83,77,43,38,5
85,72,32,39,5
96,79,33,40,5
101,86,38,41,5
78,71,33,42,5
84,73,37,43,5
91,75,33,44,5
103,83,34,45,5
101,83,35,46,5
92,78,28,47,5
95,80,32,48,5
93,77,26,49,5
82,71,30,50,5
103,86,31,51,5
89,76,30,52,5
100,84,31,53,5
73,68,35,54,5
89,76,35,55,5
77,69,34,56,5
86,73,33,57,5
95,77,29,58,5
95,78,31,59,5
119,91,26,60,5
96,77,32,61,5
100,83,31,62,5
114,91,35,63,5
116,93,31,64,5
80,72,37,65,5
91,77,37,66,5
89,78,41,67,5
50,49,36,68,5
44,39,33,69,5
46,37,28,70,5
40,35,30,71,5
45,38,34,72,5
46,40,33,73,5
42,37,28,74,5
44,37,31,75,5
68,57,39,76,5
79,70,44,77,5
85,75,44,78,5
89,74,36,79,5
96,79,36,80,5
168,147,114,81,5
163,141,105,82,5
170,146,110,83,5
157,138,106,84,5
155,136,107,85,5
163,144,115,86,5
166,145,119,87,5
166,145,118,88,5
165,145,114,89,5
162,141,109,90,5
159,137,107,91,5
154,135,104,92,5
158,141,116,93,5
147,133,106,94,5
156,140,116,95,5
161,144,120,96,5
167,150,125,97,5
152,137,105,98,5
78,72,38,99,5
79,74,38,100,5
75,72,40,101,5
103,89,46,102,5
105,90,37,103,5
99,83,37,104,5
99,85,42,105,5
91,81,34,106,5
85,76,33,107,5
65,62,31,108,5
71,67,34,109,5
69,65,35,110,5
67,65,37,111,5
71,67,35,112,5
80,74,35,113,5
83,73,31,114,5
82,78,41,115,5
85,77,42,116,5
104,87,39,117,5
93,81,39,118,5
86,77,38,119,5
80,70,34,120,5
88,76,34,121,5
94,81,32,122,5
74,67,33,123,5
81,72,36,124,5
69,64,37,125,5
55,59,37,126,5
62,60,39,127,5
71,70,47,128,5
70,66,36,129,5
59,58,31,130,5
81,73,39,131,5
70,66,35,132,5
83,76,35,133,5
84,76,38,134,5
89,80,41,135,5
92,78,37,136,5
115,98,48,137,5
98,83,37,138,5
117,94,34,139,5
124,102,42,140,5
108,93,38,141,5
95,87,38,142,5
106,92,41,143,5
109,93,39,144,5
115,93,33,145,5
93,80,37,146,5
85,74,36,0,6
80,71,30,1,6
68,61,31,2,6
78,67,34,3,6
77,63,30,4,6
86,68,29,5,6
78,61,28,6,6
82,66,30,7,6
89,73,34,8,6
96,78,33,9,6
91,74,28,10,6
105,84,30,11,6
93,74,28,12,6
85,72,28,13,6
89,70,28,14,6
87,67,28,15,6
100,81,34,16,6
78,65,31,17,6
88,71,30,18,6
77,63,28,19,6
83,67,23,20,6
78,65,28,21,6
84,70,30,22,6
82,71,32,23,6
77,67,36,24,6
74,62,33,25,6
88,75,30,26,6
82,70,36,27,6
88,75,38,28,6
89,72,35,29,6
97,77,32,30,6
88,72,35,31,6
83,67,36,32,6
93,76,34,33,6
95,74,33,34,6
93,75,36,35,6
94,83,41,36,6
94,83,38,37,6
100,83,35,38,6
97,79,31,39,6
94,78,35,40,6
97,80,35,41,6
94,79,35,42,6
101,84,36,43,6
103,85,34,44,6
99,83,33,45,6
95,79,32,46,6
97,80,31,47,6
97,82,30,48,6
88,75,27,49,6
94,79,28,50,6
112,92,36,51,6
102,89,37,52,6
91,77,33,53,6
74,68,33,54,6
82,71,31,55,6
89,71,26,56,6
98,79,30,57,6
106,85,31,58,6
97,85,36,59,6
97,81,31,60,6
100,85,37,61,6
101,81,30,62,6
109,90,32,63,6
107,86,34,64,6
97,81,36,65,6
94,84,42,66,6
49,46,35,67,6
45,36,37,68,6
45,39,34,69,6
43,34,28,70,6
35,32,27,71,6
39,34,30,72,6
41,32,30,73,6
39,34,30,74,6
43,37,28,75,6
43,37,29,76,6
49,48,43,77,6
80,72,44,78,6
98,82,39,79,6
100,85,54,80,6
175,155,123,81,6
170,149,115,82,6
175,150,114,83,6
168,144,108,84,6
166,145,114,85,6
175,153,121,86,6
174,154,124,87,6
172,152,123,88,6
174,153,120,89,6
164,142,112,90,6
161,140,109,91,6
162,142,114,92,6
163,149,127,93,6
166,151,127,94,6
167,150,125,95,6
169,151,125,96,6
171,153,130,97,6
137,123,93,98,6
79,73,39,99,6
69,69,35,100,6
76,74,41,101,6
88,76,41,102,6
87,79,40,103,6
96,84,41,104,6
89,77,35,105,6
102,85,36,106,6
101,83,36,107,6
82,73,37,108,6
78,74,40,109,6
73,68,34,110,6
69,67,37,111,6
69,66,36,112,6
79,72,34,113,6
109,90,39,114,6
79,73,35,115,6
90,79,39,116,6
82,78,40,117,6
78,75,35,118,6
81,74,35,119,6
88,78,36,120,6
87,80,42,121,6
90,73,32,122,6
69,67,38,123,6
67,64,37,124,6
85,75,35,125,6
56,58,37,126,6
62,58,34,127,6
83,69,32,128,6
96,78,34,129,6
83,70,34,130,6
70,68,36,131,6
99,92,48,132,6
69,67,33,133,6
84,76,37,134,6
83,80,37,135,6
85,81,38,136,6
110,92,39,137,6
94,82,36,138,6
119,96,33,139,6
106,92,39,140,6
104,91,40,141,6
92,86,41,142,6
89,84,42,143,6
100,87,39,144,6
86,79,35,145,6
79,75,39,146,6
77,69,37,0,7
73,62,27,1,7
68,62,31,2,7
68,60,28,3,7
83,69,34,4,7
92,74,34,5,7
84,68,33,6,7
79,66,29,7,7
87,70,28,8,7
81,67,29,9,7
90,76,34,10,7
112,86,31,11,7
101,79,30,12,7
95,77,36,13,7
88,73,35,14,7
90,79,33,15,7
79,69,31,16,7
75,67,32,17,7
85,68,31,18,7
91,70,29,19,7
106,81,27,20,7
89,75,35,21,7
83,70,32,22,7
102,83,29,23,7
77,69,36,24,7
77,66,33,25,7
97,79,34,26,7
78,66,35,27,7
107,87,39,28,7
92,76,37,29,7
94,79,41,30,7
91,77,38,31,7
95,81,40,32,7
96,73,30,33,7
91,73,38,34,7
92,75,34,35,7
97,83,42,36,7
99,86,44,37,7
96,82,41,38,7
93,80,35,39,7
101,84,32,40,7
103,87,31,41,7
94,80,33,42,7
97,83,34,43,7
108,91,38,44,7
89,80,40,45,7
96,82,36,46,7
102,83,31,47,7
101,82,31,48,7
98,80,31,49,7
98,81,32,50,7
103,84,34,51,7
109,89,32,52,7
98,84,33,53,7
82,72,33,54,7
86,73,30,55,7
105,82,26,56,7
84,74,32,57,7
97,82,33,58,7
100,88,41,59,7
95,81,32,60,7
101,84,35,61,7
99,82,34,62,7
96,79,37,63,7
104,86,36,64,7
114,97,47,65,7
65,61,33,66,7
38,36,31,67,7
42,37,35,68,7
45,36,30,69,7
41,36,33,70,7
37,36,38,71,7
38,36,37,72,7
40,37,37,73,7
40,39,37,74,7
41,37,35,75,7
43,37,32,76,7
43,37,34,77,7
33,37,41,78,7
57,52,46,79,7
112,98,71,80,7
169,153,126,81,7
161,146,115,82,7
160,142,112,83,7
163,141,108,84,7
162,142,109,85,7
174,152,119,86,7
178,155,120,87,7
171,150,121,88,7
169,148,115,89,7
168,147,115,90,7
158,138,110,91,7
158,142,112,92,7
168,151,125,93,7
178,161,136,94,7
171,153,129,95,7
172,155,128,96,7
183,165,142,97,7
133,118,83,98,7
78,72,35,99,7
76,72,42,100,7
70,69,40,101,7
80,73,40,102,7
69,66,39,103,7
85,78,42,104,7
94,84,38,105,7
97,84,36,106,7
100,83,33,107,7
85,75,33,108,7
88,81,47,109,7
83,78,46,110,7
63,64,37,111,7
81,74,40,112,7
87,77,38,113,7
88,82,41,114,7
81,75,41,115,7
129,102,41,116,7
92,78,35,117,7
95,82,39,118,7
92,79,34,119,7
83,73,37,120,7
90,77,37,121,7
77,70,37,122,7
67,63,36,123,7
77,67,33,124,7
89,77,37,125,7
73,66,34,126,7
76,65,34,127,7
92,74,34,128,7
86,74,34,129,7
68,63,32,130,7
65,61,33,131,7
78,71,35,132,7
92,79,37,133,7
94,84,41,134,7
97,89,51,135,7
76,74,38,136,7
84,77,36,137,7
99,86,38,138,7
109,90,32,139,7
101,86,37,140,7
104,89,36,141,7
103,90,40,142,7
104,91,45,143,7
108,91,37,144,7
78,71,33,145,7
80,69,31,146,7
71,66,31,0,8
71,61,29,1,8
72,62,27,2,8
76,66,29,3,8
89,72,36,4,8
89,69,29,5,8
80,66,29,6,8
78,66,30,7,8
77,62,30,8,8
88,70,30,9,8
92,78,32,10,8
83,68,25,11,8
83,70,32,12,8
71,63,33,13,8
99,78,34,14,8
89,75,32,15,8
88,71,30,16,8
72,64,29,17,8
79,66,31,18,8
79,65,31,19,8
86,69,29,20,8
95,74,33,21,8
104,81,31,22,8
109,83,29,23,8
80,69,35,24,8
75,62,33,25,8
90,76,36,26,8
89,74,35,27,8
97,79,36,28,8
95,80,39,29,8
104,90,48,30,8
90,78,43,31,8
94,74,34,32,8
106,88,43,33,8
94,78,40,34,8
86,73,39,35,8
102,86,39,36,8
105,86,44,37,8
111,92,39,38,8
95,81,38,39,8
102,86,40,40,8
109,91,30,41,8
111,92,37,42,8
112,90,33,43,8
112,94,36,44,8
118,96,35,45,8
112,92,35,46,8
103,87,33,47,8
101,84,31,48,8
96,80,32,49,8
86,79,36,50,8
101,86,34,51,8
116,95,32,52,8
88,77,34,53,8
93,79,34,54,8
87,75,36,55,8
87,78,34,56,8
112,93,38,57,8
103,90,45,58,8
105,93,49,59,8
140,108,40,60,8
104,85,29,61,8
114,92,30,62,8
104,88,39,63,8
114,94,37,64,8
104,88,41,65,8
50,49,34,66,8
43,41,41,67,8
53,44,41,68,8
50,41,34,69,8
48,43,36,70,8
43,41,37,71,8
42,37,38,72,8
45,39,38,73,8
43,38,35,74,8
40,37,33,75,8
43,39,35,76,8
44,36,31,77,8
41,35,32,78,8
36,33,35,79,8
41,38,40,80,8
98,86,78,81,8
158,140,118,82,8
152,136,105,83,8
147,133,100,84,8
154,136,105,85,8
158,140,112,86,8
171,151,119,87,8
176,157,128,88,8
165,144,109,89,8
166,146,117,90,8
169,148,120,91,8
163,146,117,92,8
166,148,118,93,8
172,153,122,94,8
174,154,128,95,8
175,156,129,96,8
182,166,143,97,8
134,116,78,98,8
64,63,36,99,8
64,64,42,100,8
59,60,38,101,8
65,63,39,102,8
69,67,36,103,8
78,75,40,104,8
90,81,37,105,8
93,81,34,106,8
83,72,34,107,8
88,80,37,108,8
93,84,45,109,8
102,89,43,110,8
82,75,44,111,8
75,71,40,112,8
69,67,36,113,8
70,69,38,114,8
68,67,34,115,8
97,83,41,116,8
82,71,35,117,8
88,77,36,118,8
73,67,33,119,8
109,95,46,120,8
86,76,36,121,8
110,97,48,122,8
105,86,33,123,8
111,93,38,124,8
117,93,37,125,8
92,78,36,126,8
97,81,36,127,8
81,71,34,128,8
80,70,34,129,8
86,71,31,130,8
71,65,34,131,8
77,71,37,132,8
83,72,34,133,8
96,81,35,134,8
124,103,49,135,8
122,103,43,136,8
95,83,35,137,8
92,80,36,138,8
96,77,33,139,8
104,89,38,140,8
94,82,35,141,8
113,94,39,142,8
111,94,41,143,8
92,82,37,144,8
97,83,37,145,8
64,60,29,146,8
76,70,33,0,9
78,67,29,1,9
77,66,31,2,9
68,58,27,3,9
78,59,28,4,9
78,63,24,5,9
80,67,31,6,9
82,65,29,7,9
82,69,30,8,9
72,65,32,9,9
80,66,30,10,9
85,68,28,11,9
76,64,28,12,9
73,63,29,13,9
81,65,31,14,9
102,82,33,15,9
69,61,32,16,9
70,61,32,17,9
88,72,29,18,9
78,63,26,19,9
82,66,30,20,9
73,65,31,21,9
82,67,31,22,9
83,68,34,23,9
85,70,34,24,9
94,76,34,25,9
93,79,42,26,9
84,74,39,27,9
81,68,33,28,9
76,66,33,29,9
101,83,35,30,9
98,79,35,31,9
99,83,40,32,9
88,75,38,33,9
87,71,36,34,9
93,77,39,35,9
89,78,39,36,9
100,85,41,37,9
124,100,39,38,9
106,87,36,39,9
113,94,43,40,9
124,98,39,41,9
127,98,32,42,9
106,89,36,43,9
111,92,38,44,9
108,88,36,45,9
95,85,38,46,9
102,89,40,47,9
99,85,34,48,9
88,77,32,49,9
95,83,36,50,9
100,86,37,51,9
96,82,33,52,9
88,74,33,53,9
100,82,35,54,9
81,73,35,55,9
85,73,30,56,9
108,89,38,57,9
97,84,40,58,9
112,93,38,59,9
123,101,37,60,9
96,83,35,61,9
86,77,33,62,9
93,84,40,63,9
120,97,39,64,9
123,97,40,65,9
48,44,37,66,9
37,39,38,67,9
40,39,40,68,9
45,38,31,69,9
46,40,38,70,9
42,43,49,71,9
32,38,45,72,9
39,39,42,73,9
