r,g,b,x,y
71,99,63,104,2
113,125,91,105,2
105,112,82,106,2
86,105,73,107,2
79,107,53,108,2
83,89,39,109,2
94,93,43,110,2
93,95,39,111,2
122,123,68,112,2
128,128,57,113,2
105,104,52,114,2
125,126,65,115,2
147,147,94,116,2
132,135,95,117,2
160,157,124,118,2
171,162,120,119,2
154,144,64,120,2
130,124,58,121,2
115,111,42,122,2
128,125,49,123,2
135,138,56,124,2
139,135,42,125,2
134,127,46,126,2
126,118,55,127,2
124,120,54,128,2
91,104,43,129,2
122,124,48,130,2
119,114,41,131,2
124,121,42,132,2
141,139,57,133,2
115,110,39,134,2
123,126,63,135,2
135,142,66,136,2
128,144,71,137,2
147,155,111,138,2
171,170,146,139,2
182,176,156,140,2
176,171,150,141,2
158,160,137,142,2
135,144,94,143,2
124,139,86,144,2
110,125,66,145,2
87,102,40,146,2
104,118,62,147,2
151,150,127,148,2
142,139,119,149,2
105,148,159,0,3
106,154,187,1,3
103,154,189,2,3
107,153,193,3,3
112,153,182,4,3
108,157,185,5,3
106,157,188,6,3
106,156,191,7,3
107,157,190,8,3
107,155,192,9,3
108,157,194,10,3
114,157,193,11,3
117,156,192,12,3
117,156,192,13,3
118,154,191,14,3
117,156,191,15,3
117,156,192,16,3
118,157,192,17,3
118,157,193,18,3
114,158,191,19,3
117,160,188,20,3
120,158,184,21,3
116,156,182,22,3
116,157,180,23,3
117,157,182,24,3
117,157,185,25,3
115,157,186,26,3
117,158,189,27,3
119,158,194,28,3
116,161,195,29,3
113,163,195,30,3
111,159,194,31,3
114,160,195,32,3
122,165,196,33,3
128,164,194,34,3
127,164,192,35,3
124,161,188,36,3
125,160,184,37,3
124,162,189,38,3
121,162,195,39,3
121,161,196,40,3
120,160,196,41,3
121,161,196,42,3
122,161,195,43,3
124,161,194,44,3
123,162,197,45,3
122,162,197,46,3
119,163,198,47,3
116,164,200,48,3
114,164,202,49,3
115,167,206,50,3
114,166,206,51,3
114,164,207,52,3
113,161,206,53,3
117,163,212,54,3
116,163,210,55,3
112,163,206,56,3
113,164,209,57,3
115,165,208,58,3
118,166,209,59,3
120,168,212,60,3
115,168,212,61,3
110,171,213,62,3
109,169,212,63,3
109,167,213,64,3
108,167,214,65,3
108,166,215,66,3
110,166,210,67,3
114,164,205,68,3
112,163,205,69,3
112,162,206,70,3
113,164,207,71,3
116,166,210,72,3
116,166,211,73,3
114,165,208,74,3
113,165,206,75,3
115,166,206,76,3
116,166,206,77,3
116,166,206,78,3
117,166,207,79,3
122,168,210,80,3
119,169,209,81,3
120,171,209,82,3
120,171,211,83,3
118,167,215,84,3
118,166,215,85,3
118,165,214,86,3
120,166,215,87,3
121,168,214,88,3
120,168,209,89,3
121,171,212,90,3
122,172,213,91,3
122,170,213,92,3
123,170,214,93,3
124,171,214,94,3
117,169,200,95,3
83,152,149,96,3
77,140,117,97,3
75,120,85,98,3
66,112,73,99,3
136,152,124,100,3
113,140,105,101,3
70,116,74,102,3
60,113,71,103,3
96,127,90,104,3
131,132,95,105,3
87,97,64,106,3
78,96,62,107,3
104,122,55,108,3
88,92,38,109,3
98,98,48,110,3
102,103,47,111,3
135,137,75,112,3
100,101,48,113,3
99,99,42,114,3
92,92,34,115,3
123,129,85,116,3
145,144,107,117,3
170,160,125,118,3
171,162,128,119,3
142,134,87,120,3
132,126,64,121,3
127,127,37,122,3
137,129,35,123,3
137,131,48,124,3
137,132,50,125,3
130,127,44,126,3
119,112,30,127,3
144,138,52,128,3
143,145,58,129,3
124,121,47,130,3
136,133,58,131,3
120,117,42,132,3
122,119,44,133,3
113,113,36,134,3
124,133,65,135,3
127,139,64,136,3
121,136,82,137,3
162,168,142,138,3
162,167,138,139,3
162,161,129,140,3
141,143,92,141,3
138,139,95,142,3
145,146,112,143,3
131,140,89,144,3
125,128,58,145,3
95,107,47,146,3
151,156,134,147,3
173,170,156,148,3
139,137,115,149,3
101,146,160,0,4
106,154,187,1,4
104,154,190,2,4
107,153,188,3,4
112,154,178,4,4
111,156,183,5,4
108,156,189,6,4
109,158,191,7,4
109,159,186,8,4
110,158,186,9,4
111,158,189,10,4
115,157,192,11,4
120,157,193,12,4
120,156,191,13,4
117,155,190,14,4
118,155,190,15,4
119,154,191,16,4
120,156,193,17,4
121,157,193,18,4
121,158,190,19,4
125,158,184,20,4
124,157,180,21,4
118,158,183,22,4
118,159,181,23,4
118,158,184,24,4
114,157,187,25,4
108,157,189,26,4
114,159,193,27,4
121,157,193,28,4
116,159,191,29,4
116,165,192,30,4
117,163,193,31,4
125,162,194,32,4
131,167,194,33,4
126,163,189,34,4
130,161,186,35,4
128,157,179,36,4
124,156,177,37,4
120,160,187,38,4
119,160,193,39,4
120,159,193,40,4
123,159,193,41,4
121,161,190,42,4
122,162,191,43,4
122,161,195,44,4
122,161,197,45,4
120,160,196,46,4
120,163,198,47,4
115,162,198,48,4
115,164,201,49,4
117,168,206,50,4
116,167,207,51,4
116,163,206,52,4
116,163,206,53,4
117,163,209,54,4
116,163,209,55,4
113,164,207,56,4
113,164,206,57,4
113,165,206,58,4
116,168,209,59,4
118,168,211,60,4
116,168,213,61,4
108,169,217,62,4
104,167,214,63,4
104,167,210,64,4
107,166,209,65,4
108,165,208,66,4
112,167,204,67,4
124,166,197,68,4
126,169,198,69,4
113,166,204,70,4
112,166,206,71,4
115,164,206,72,4
119,166,210,73,4
118,166,210,74,4
116,167,209,75,4
118,170,204,76,4
120,170,205,77,4
119,168,203,78,4
120,169,205,79,4
121,169,209,80,4
123,170,213,81,4
122,171,214,82,4
120,170,214,83,4
122,169,215,84,4
120,166,215,85,4
119,165,214,86,4
119,167,216,87,4
116,166,217,88,4
114,166,213,89,4
110,169,214,90,4
113,170,213,91,4
120,171,213,92,4
123,170,215,93,4
123,171,213,94,4
120,171,206,95,4
91,157,164,96,4
66,131,105,97,4
99,136,107,98,4
85,126,82,99,4
110,136,103,100,4
81,114,76,101,4
75,118,69,102,4
91,120,69,103,4
79,107,74,104,4
138,142,113,105,4
98,113,71,106,4
82,104,65,107,4
85,97,49,108,4
106,112,50,109,4
104,105,45,110,4
106,106,56,111,4
110,111,55,112,4
90,88,43,113,4
96,94,47,114,4
88,86,38,115,4
118,121,75,116,4
139,143,100,117,4
167,157,123,118,4
168,160,127,119,4
141,137,79,120,4
130,126,54,121,4
152,151,61,122,4
144,139,39,123,4
126,122,42,124,4
122,116,45,125,4
115,109,24,126,4
123,118,29,127,4
127,126,52,128,4
123,131,59,129,4
124,119,50,130,4
118,113,45,131,4
117,117,43,132,4
128,126,53,133,4
105,106,27,134,4
128,133,68,135,4
129,138,71,136,4
157,167,134,137,4
162,166,146,138,4
147,154,115,139,4
139,141,92,140,4
139,143,86,141,4
139,141,91,142,4
127,131,75,143,4
130,141,71,144,4
136,142,63,145,4
125,134,92,146,4
168,171,160,147,4
174,172,158,148,4
136,133,111,149,4
100,145,168,0,5
103,153,189,1,5
104,155,190,2,5
109,157,185,3,5
114,155,181,4,5
116,156,186,5,5
115,154,189,6,5
117,154,188,7,5
126,156,175,8,5
126,154,182,9,5
117,156,186,10,5
117,156,188,11,5
118,157,187,12,5
118,157,187,13,5
116,156,189,14,5
116,156,190,15,5
116,157,193,16,5
120,157,190,17,5
126,158,182,18,5
126,157,186,19,5
126,158,181,20,5
123,157,179,21,5
121,156,187,22,5
126,160,182,23,5
130,163,186,24,5
123,159,188,25,5
115,159,190,26,5
122,161,191,27,5
130,165,190,28,5
134,170,192,29,5
139,169,195,30,5
136,167,193,31,5
147,175,196,32,5
156,182,198,33,5
137,164,180,34,5
134,159,180,35,5
129,157,182,36,5
124,157,183,37,5
121,158,190,38,5
124,160,192,39,5
124,161,191,40,5
123,159,193,41,5
122,161,191,42,5
120,162,193,43,5
114,163,198,44,5
116,162,201,45,5
121,160,199,46,5
119,163,200,47,5
117,164,200,48,5
116,164,201,49,5
117,165,201,50,5
117,165,202,51,5
115,162,204,52,5
117,164,206,53,5
116,165,206,54,5
115,166,208,55,5
115,166,209,56,5
117,168,210,57,5
117,169,209,58,5
118,170,211,59,5
117,168,211,60,5
116,169,211,61,5
115,169,211,62,5
118,168,210,63,5
124,167,204,64,5
137,174,202,65,5
136,172,206,66,5
128,165,196,67,5
136,165,191,68,5
175,195,210,69,5
153,179,199,70,5
124,168,198,71,5
122,166,207,72,5
117,168,212,73,5
121,167,216,74,5
120,167,214,75,5
118,165,210,76,5
118,165,209,77,5
121,169,208,78,5
122,170,210,79,5
119,171,211,80,5
121,168,216,81,5
120,170,213,82,5
119,171,209,83,5
117,168,211,84,5
120,168,212,85,5
120,166,214,86,5
116,166,215,87,5
108,168,215,88,5
108,169,214,89,5
120,166,214,90,5
121,168,214,91,5
123,170,214,92,5
124,171,215,93,5
124,171,213,94,5
123,171,209,95,5
119,169,200,96,5
90,146,139,97,5
130,150,131,98,5
119,140,102,99,5
133,147,120,100,5
95,111,78,101,5
74,98,60,102,5
117,130,91,103,5
105,122,88,104,5
133,145,115,105,5
109,126,82,106,5
90,107,61,107,5
89,100,44,108,5
120,125,48,109,5
114,118,45,110,5
101,102,39,111,5
97,96,38,112,5
82,82,35,113,5
82,84,30,114,5
91,93,38,115,5
114,119,74,116,5
124,137,90,117,5
151,152,114,118,5
161,159,131,119,5
127,127,75,120,5
140,136,46,121,5
145,140,57,122,5
134,131,38,123,5
130,125,45,124,5
109,102,31,125,5
113,106,26,126,5
112,105,24,127,5
126,122,36,128,5
116,119,47,129,5
125,121,49,130,5
122,117,49,131,5
107,106,37,132,5
109,110,41,133,5
107,112,33,134,5
129,131,69,135,5
138,145,77,136,5
133,136,91,137,5
139,147,104,138,5
138,147,96,139,5
134,138,87,140,5
141,144,88,141,5
135,138,86,142,5
118,120,63,143,5
147,153,69,144,5
145,149,75,145,5
155,159,133,146,5
169,172,159,147,5
167,169,155,148,5
140,134,115,149,5
101,143,165,0,6
103,154,189,1,6
104,154,189,2,6
109,155,187,3,6
115,156,187,4,6
116,156,190,5,6
112,154,189,6,6
113,155,188,7,6
117,156,178,8,6
119,156,186,9,6
117,156,188,10,6
118,157,180,11,6
116,158,183,12,6
114,155,190,13,6
113,155,193,14,6
114,157,195,15,6
113,158,193,16,6
117,157,185,17,6
124,158,178,18,6
126,158,180,19,6
133,165,182,20,6
141,169,185,21,6
140,167,186,22,6
151,174,184,23,6
164,180,190,24,6
162,177,191,25,6
162,180,193,26,6
160,179,194,27,6
155,181,196,28,6
162,185,198,29,6
167,183,200,30,6
170,187,200,31,6
168,182,189,32,6
181,189,194,33,6
158,176,182,34,6
144,168,183,35,6
149,174,186,36,6
134,163,185,37,6
124,158,189,38,6
134,168,198,39,6
130,168,196,40,6
123,161,194,41,6
126,162,196,42,6
125,165,199,43,6
118,166,200,44,6
121,165,201,45,6
127,164,200,46,6
123,166,201,47,6
118,166,202,48,6
117,164,200,49,6
118,164,200,50,6
118,163,200,51,6
120,164,206,52,6
119,166,205,53,6
119,170,206,54,6
119,168,207,55,6
118,168,210,56,6
116,168,210,57,6
118,168,213,58,6
120,169,213,59,6
117,168,212,60,6
118,171,211,61,6
141,179,207,62,6
179,195,213,63,6
191,200,209,64,6
202,206,207,65,6
204,208,209,66,6
194,200,207,67,6
189,201,207,68,6
202,205,207,69,6
188,199,202,70,6
151,181,201,71,6
120,167,202,72,6
118,168,209,73,6
122,168,214,74,6
120,167,214,75,6
119,166,215,76,6
120,167,215,77,6
122,170,210,78,6
123,170,211,79,6
120,171,211,80,6
121,170,213,81,6
118,169,212,82,6
117,170,210,83,6
114,169,213,84,6
117,168,213,85,6
120,167,215,86,6
116,166,214,87,6
113,170,214,88,6
116,171,215,89,6
123,171,213,90,6
124,172,215,91,6
124,172,215,92,6
126,173,217,93,6
125,173,214,94,6
125,174,209,95,6
126,174,209,96,6
117,166,186,97,6
135,155,147,98,6
112,133,98,99,6
134,138,121,100,6
89,100,72,101,6
76,99,68,102,6
109,123,86,103,6
124,128,88,104,6
118,131,90,105,6
111,119,73,106,6
104,112,63,107,6
88,97,43,108,6
90,94,33,109,6
129,135,54,110,6
112,116,49,111,6
95,97,40,112,6
92,92,37,113,6
85,88,28,114,6
107,111,53,115,6
110,120,77,116,6
112,136,89,117,6
131,148,105,118,6
160,158,129,119,6
123,122,83,120,6
123,117,43,121,6
131,125,41,122,6
126,118,33,123,6
129,119,40,124,6
129,121,33,125,6
133,126,33,126,6
133,128,33,127,6
125,121,44,128,6
135,137,75,129,6
139,135,82,130,6
120,115,47,131,6
108,102,41,132,6
124,117,59,133,6
111,115,41,134,6
129,128,85,135,6
127,132,80,136,6
128,136,80,137,6
135,142,108,138,6
135,146,91,139,6
123,127,62,140,6
128,130,75,141,6
132,133,82,142,6
114,119,61,143,6
125,130,59,144,6
132,134,73,145,6
153,156,130,146,6
168,169,156,147,6
171,172,159,148,6
141,135,116,149,6
110,145,167,0,7
101,155,190,1,7
104,154,189,2,7
112,155,189,3,7
115,156,188,4,7
109,154,184,5,7
104,152,189,6,7
109,153,189,7,7
114,155,187,8,7
115,157,185,9,7
116,156,187,10,7
118,156,186,11,7
114,157,188,12,7
107,156,193,13,7
109,157,192,14,7
110,159,193,15,7
108,158,190,16,7
110,157,189,17,7
118,159,186,18,7
130,162,185,19,7
150,177,192,20,7
165,185,191,21,7
162,180,188,22,7
162,177,188,23,7
170,183,191,24,7
172,185,194,25,7
175,187,197,26,7
170,184,196,27,7
162,178,195,28,7
171,188,202,29,7
175,190,200,30,7
170,183,191,31,7
173,182,186,32,7
172,183,188,33,7
159,177,182,34,7
164,181,190,35,7
156,177,186,36,7
138,163,184,37,7
150,175,192,38,7
157,182,198,39,7
141,175,198,40,7
132,173,200,41,7
126,164,197,42,7
126,164,198,43,7
126,165,200,44,7
126,166,201,45,7
125,167,200,46,7
123,166,200,47,7
118,165,202,48,7
119,164,199,49,7
124,164,199,50,7
123,164,196,51,7
124,166,196,52,7
123,167,202,53,7
119,167,207,54,7
119,167,207,55,7
117,169,208,56,7
118,168,208,57,7
121,169,212,58,7
121,171,212,59,7
119,170,213,60,7
131,175,206,61,7
172,193,207,62,7
207,209,214,63,7
204,207,208,64,7
201,203,205,65,7
205,207,208,66,7
202,205,207,67,7
207,211,214,68,7
205,209,210,69,7
173,193,202,70,7
156,187,207,71,7
121,174,202,72,7
124,170,209,73,7
124,170,214,74,7
122,170,213,75,7
120,170,213,76,7
120,169,212,77,7
121,169,213,78,7
122,169,214,79,7
121,168,209,80,7
121,170,205,81,7
119,170,211,82,7
117,169,215,83,7
110,170,217,84,7
111,168,215,85,7
119,166,215,86,7
121,168,216,87,7
121,171,215,88,7
123,172,215,89,7
126,172,216,90,7
126,172,216,91,7
127,174,216,92,7
127,175,216,93,7
127,175,215,94,7
126,174,213,95,7
125,173,212,96,7
118,169,188,97,7
112,141,125,98,7
100,127,94,99,7
84,111,73,100,7
89,106,60,101,7
93,109,75,102,7
98,114,74,103,7
113,124,80,104,7
120,129,85,105,7
105,107,62,106,7
97,98,51,107,7
86,89,35,108,7
92,92,39,109,7
97,99,37,110,7
96,108,46,111,7
100,108,39,112,7
102,105,37,113,7
110,116,43,114,7
111,118,57,115,7
124,128,83,116,7
121,139,94,117,7
136,143,104,118,7
162,163,135,119,7
152,156,133,120,7
137,129,59,121,7
149,138,49,122,7
132,120,34,123,7
130,126,38,124,7
137,133,38,125,7
139,135,45,126,7
134,128,42,127,7
141,141,55,128,7
138,146,85,129,7
145,150,99,130,7
120,119,54,131,7
125,126,69,132,7
133,134,79,133,7
112,113,53,134,7
113,113,67,135,7
124,133,83,136,7
113,123,72,137,7
152,156,138,138,7
141,148,113,139,7
114,122,52,140,7
114,116,49,141,7
132,137,90,142,7
118,133,68,143,7
118,126,55,144,7
134,136,91,145,7
157,155,122,146,7
169,165,147,147,7
178,173,164,148,7
142,139,121,149,7
112,148,173,0,8
98,154,193,1,8
102,153,190,2,8
110,154,188,3,8
113,156,188,4,8
109,155,184,5,8
106,152,187,6,8
110,155,190,7,8
112,157,189,8,8
115,156,188,9,8
115,156,189,10,8
115,156,191,11,8
111,156,193,12,8
110,157,193,13,8
112,157,193,14,8
111,157,191,15,8
112,158,191,16,8
113,159,191,17,8
119,159,185,18,8
143,170,192,19,8
162,181,193,20,8
169,182,186,21,8
178,188,189,22,8
173,184,186,23,8
168,181,189,24,8
166,178,190,25,8
165,176,188,26,8
170,185,193,27,8
168,185,188,28,8
173,186,191,29,8
175,184,191,30,8
178,186,190,31,8
175,184,189,32,8
166,178,187,33,8
171,184,191,34,8
183,192,193,35,8
171,184,194,36,8
165,181,190,37,8
169,186,199,38,8
158,182,195,39,8
139,173,200,40,8
125,166,197,41,8
123,162,200,42,8
125,161,198,43,8
125,163,199,44,8
124,165,201,45,8
121,167,204,46,8
123,166,202,47,8
122,167,200,48,8
123,167,200,49,8
126,165,201,50,8
124,165,199,51,8
123,165,200,52,8
121,165,205,53,8
119,167,207,54,8
120,168,207,55,8
119,170,206,56,8
119,168,209,57,8
122,168,212,58,8
120,171,214,59,8
128,171,213,60,8
171,191,213,61,8
199,207,212,62,8
203,207,211,63,8
197,199,204,64,8
196,198,205,65,8
196,197,206,66,8
205,203,209,67,8
209,213,219,68,8
163,186,198,69,8
140,177,195,70,8
133,175,206,71,8
124,173,214,72,8
125,172,217,73,8
126,171,215,74,8
122,172,215,75,8
121,171,214,76,8
119,170,213,77,8
118,168,211,78,8
120,167,213,79,8
120,167,211,80,8
120,169,208,81,8
119,169,211,82,8
118,167,215,83,8
112,169,216,84,8
112,169,214,85,8
120,167,215,86,8
122,169,216,87,8
123,171,216,88,8
124,173,216,89,8
126,173,217,90,8
126,174,216,91,8
127,175,215,92,8
125,173,213,93,8
126,174,214,94,8
126,174,215,95,8
124,173,215,96,8
116,166,180,97,8
123,149,125,98,8
98,125,91,99,8
73,107,69,100,8
85,110,65,101,8
158,161,129,102,8
160,160,134,103,8
131,141,107,104,8
139,148,113,105,8
106,105,67,106,8
93,89,48,107,8
106,103,49,108,8
109,106,48,109,8
99,102,40,110,8
98,108,44,111,8
106,110,45,112,8
118,125,44,113,8
105,110,43,114,8
98,105,51,115,8
104,109,59,116,8
116,131,87,117,8
149,148,112,118,8
171,165,138,119,8
153,154,123,120,8
139,131,45,121,8
142,132,34,122,8
134,123,33,123,8
135,130,51,124,8
141,138,51,125,8
122,121,34,126,8
112,107,41,127,8
136,136,78,128,8
139,149,99,129,8
130,136,78,130,8
119,118,47,131,8
143,143,87,132,8
134,136,71,133,8
110,114,35,134,8
128,134,54,135,8
132,145,79,136,8
122,135,73,137,8
145,153,118,138,8
138,148,96,139,8
101,120,64,140,8
112,116,61,141,8
135,145,105,142,8
105,129,69,143,8
130,136,84,144,8
153,155,105,145,8
148,151,78,146,8
150,152,100,147,8
169,165,155,148,8
141,138,120,149,8
111,151,168,0,9
95,155,194,1,9
101,156,193,2,9
106,156,189,3,9
104,154,187,4,9
110,157,186,5,9
112,153,183,6,9
115,157,191,7,9
110,157,187,8,9
114,156,186,9,9
113,156,189,10,9
108,158,193,11,9
108,157,193,12,9
113,156,193,13,9
118,156,190,14,9
118,157,187,15,9
122,162,193,16,9
119,160,192,17,9
128,163,189,18,9
147,173,190,19,9
161,179,192,20,9
162,175,187,21,9
157,169,183,22,9
167,179,189,23,9
170,183,190,24,9
172,182,191,25,9
182,192,197,26,9
178,188,190,27,9
178,188,190,28,9
180,189,195,29,9
178,188,192,30,9
183,194,194,31,9
178,187,194,32,9
171,180,194,33,9
170,186,193,34,9
180,192,193,35,9
188,196,193,36,9
183,195,195,37,9
165,187,196,38,9
141,172,196,39,9
126,167,198,40,9
117,165,198,41,9
123,161,197,42,9
128,164,200,43,9
129,165,201,44,9
129,167,200,45,9
128,169,196,46,9
